 275 | 03/07/2013 | 22:03:36 | System Firmware Progress | Option ROM initialization | Asserted
 276 | 03/07/2013 | 22:03:53 | System Firmware Progress | System boot initiated | Asserted
 277 | 04/06/2013 | 02:10:56 | System Boot Initiated | Initiated by warm reset | Asserted
 278 | 04/06/2013 | 02:10:56 | System Firmware Progress | Memory initialization | Asserted
 279 | 04/06/2013 | 02:10:57 | System Firmware Progress | Primary CPU initialization | Asserted
 27a | 04/06/2013 | 02:11:33 | System Firmware Progress | Management controller initialization | Asserted
 27b | 04/06/2013 | 02:11:33 | System Firmware Progress | Secondary CPU Initialization | Asserted
 27c | 04/06/2013 | 02:11:43 | System Firmware Progress | Video initialization | Asserted
 27d | 04/06/2013 | 02:11:50 | System Firmware Progress | Keyboard controller initialization | Asserted
 27e | 04/06/2013 | 02:12:01 | System Firmware Progress | Option ROM initialization | Asserted
 27f | 04/06/2013 | 02:12:05 | System Firmware Progress | Option ROM initialization | Asserted
 280 | 04/06/2013 | 02:12:22 | System Firmware Progress | System boot initiated | Asserted
 281 | 04/06/2013 | 07:58:39 | System Boot Initiated | Initiated by warm reset | Asserted
 282 | 04/06/2013 | 07:58:39 | System Firmware Progress | Memory initialization | Asserted
 283 | 04/06/2013 | 07:58:39 | System Firmware Progress | Primary CPU initialization | Asserted
 284 | 04/06/2013 | 07:59:23 | System Firmware Progress | Management controller initialization | Asserted
 285 | 04/06/2013 | 07:59:23 | System Firmware Progress | Secondary CPU Initialization | Asserted
 286 | 04/06/2013 | 07:59:33 | System Firmware Progress | Video initialization | Asserted
 287 | 04/06/2013 | 07:59:39 | System Firmware Progress | Keyboard controller initialization | Asserted
 288 | 04/06/2013 | 07:59:51 | System Firmware Progress | Option ROM initialization | Asserted
 289 | 04/06/2013 | 07:59:54 | System Firmware Progress | Option ROM initialization | Asserted
 28a | 04/06/2013 | 08:00:12 | System Firmware Progress | System boot initiated | Asserted
 28b | 06/06/2013 | 14:12:29 | System Boot Initiated | Initiated by warm reset | Asserted
 28c | 06/06/2013 | 14:12:29 | System Firmware Progress | Memory initialization | Asserted
 28d | 06/06/2013 | 14:12:29 | System Firmware Progress | Primary CPU initialization | Asserted
 28e | 06/06/2013 | 14:13:12 | System Firmware Progress | Management controller initialization | Asserted
 28f | 06/06/2013 | 14:13:12 | System Firmware Progress | Secondary CPU Initialization | Asserted
 290 | 06/06/2013 | 14:13:22 | System Firmware Progress | Video initialization | Asserted
 291 | 06/06/2013 | 14:13:28 | System Firmware Progress | Keyboard controller initialization | Asserted
 292 | 06/06/2013 | 14:13:40 | System Firmware Progress | Option ROM initialization | Asserted
 293 | 06/06/2013 | 14:13:44 | System Firmware Progress | Option ROM initialization | Asserted
 294 | 06/06/2013 | 14:14:01 | System Firmware Progress | System boot initiated | Asserted
 295 | 06/10/2013 | 09:38:03 | System Boot Initiated | Initiated by warm reset | Asserted
 296 | 06/10/2013 | 09:38:03 | System Firmware Progress | Memory initialization | Asserted
 297 | 06/10/2013 | 09:38:03 | System Firmware Progress | Primary CPU initialization | Asserted
 298 | 06/10/2013 | 09:38:40 | System Firmware Progress | Management controller initialization | Asserted
 299 | 06/10/2013 | 09:38:40 | System Firmware Progress | Secondary CPU Initialization | Asserted
 29a | 06/10/2013 | 09:38:49 | System Firmware Progress | Video initialization | Asserted
 29b | 06/10/2013 | 09:38:56 | System Firmware Progress | Keyboard controller initialization | Asserted
 29c | 06/10/2013 | 09:39:08 | System Firmware Progress | Option ROM initialization | Asserted
 29d | 06/10/2013 | 09:39:11 | System Firmware Progress | Option ROM initialization | Asserted
 29e | 06/10/2013 | 09:39:29 | System Firmware Progress | System boot initiated | Asserted
 29f | 06/28/2013 | 13:41:52 | System Boot Initiated | Initiated by warm reset | Asserted
 2a0 | 06/28/2013 | 13:41:52 | System Firmware Progress | Memory initialization | Asserted
 2a1 | 06/28/2013 | 13:41:52 | System Firmware Progress | Primary CPU initialization | Asserted
 2a2 | 06/28/2013 | 13:42:29 | System Firmware Progress | Management controller initialization | Asserted
 2a3 | 06/28/2013 | 13:42:29 | System Firmware Progress | Secondary CPU Initialization | Asserted
 2a4 | 06/28/2013 | 13:42:39 | System Firmware Progress | Video initialization | Asserted
 2a5 | 06/28/2013 | 13:42:46 | System Firmware Progress | Keyboard controller initialization | Asserted
 2a6 | 06/28/2013 | 13:42:58 | System Firmware Progress | Option ROM initialization | Asserted
 2a7 | 06/28/2013 | 13:43:01 | System Firmware Progress | Option ROM initialization | Asserted
 2a8 | 06/28/2013 | 13:43:18 | System Firmware Progress | System boot initiated | Asserted
 2a9 | 06/28/2013 | 14:25:07 | System Boot Initiated | Initiated by warm reset | Asserted
 2aa | 06/28/2013 | 14:25:07 | System Firmware Progress | Memory initialization | Asserted
 2ab | 06/28/2013 | 14:25:07 | System Firmware Progress | Primary CPU initialization | Asserted
 2ac | 06/28/2013 | 14:25:44 | System Firmware Progress | Management controller initialization | Asserted
 2ad | 06/28/2013 | 14:25:44 | System Firmware Progress | Secondary CPU Initialization | Asserted
 2ae | 06/28/2013 | 14:25:54 | System Firmware Progress | Video initialization | Asserted
 2af | 06/28/2013 | 14:26:01 | System Firmware Progress | Keyboard controller initialization | Asserted
 2b0 | 06/28/2013 | 14:26:13 | System Firmware Progress | Option ROM initialization | Asserted
 2b1 | 06/28/2013 | 14:26:16 | System Firmware Progress | Option ROM initialization | Asserted
 2b2 | 06/28/2013 | 14:26:33 | System Firmware Progress | System boot initiated | Asserted
 2b3 | 07/06/2013 | 07:37:06 | System Boot Initiated | Initiated by warm reset | Asserted
 2b4 | 07/06/2013 | 07:37:07 | System Firmware Progress | Memory initialization | Asserted
 2b5 | 07/06/2013 | 07:37:07 | System Firmware Progress | Primary CPU initialization | Asserted
 2b6 | 07/06/2013 | 07:37:47 | System Firmware Progress | Management controller initialization | Asserted
 2b7 | 07/06/2013 | 07:37:48 | System Firmware Progress | Secondary CPU Initialization | Asserted
 2b8 | 07/06/2013 | 07:37:57 | System Firmware Progress | Video initialization | Asserted
 2b9 | 07/06/2013 | 07:38:05 | System Firmware Progress | Keyboard controller initialization | Asserted
 2ba | 07/06/2013 | 07:38:18 | System Firmware Progress | Option ROM initialization | Asserted
 2bb | 07/06/2013 | 07:38:21 | System Firmware Progress | Option ROM initialization | Asserted
 2bc | 07/06/2013 | 07:38:38 | System Firmware Progress | System boot initiated | Asserted
 2bd | 07/06/2013 | 09:08:42 | System Boot Initiated | Initiated by warm reset | Asserted
 2be | 07/06/2013 | 09:08:42 | System Firmware Progress | Memory initialization | Asserted
 2bf | 07/06/2013 | 09:08:42 | System Firmware Progress | Primary CPU initialization | Asserted
 2c0 | 07/06/2013 | 09:08:42 | System Boot Initiated | System Restart | Asserted
 2c1 | 07/06/2013 | 09:09:20 | System Firmware Progress | Management controller initialization | Asserted
 2c2 | 07/06/2013 | 09:09:20 | System Firmware Progress | Secondary CPU Initialization | Asserted
 2c3 | 07/06/2013 | 09:09:29 | System Firmware Progress | Video initialization | Asserted
 2c4 | 07/06/2013 | 09:09:36 | System Firmware Progress | Keyboard controller initialization | Asserted
 2c5 | 07/06/2013 | 09:09:48 | System Firmware Progress | Option ROM initialization | Asserted
 2c6 | 07/06/2013 | 09:09:51 | System Firmware Progress | Option ROM initialization | Asserted
 2c7 | 07/06/2013 | 09:10:08 | System Firmware Progress | System boot initiated | Asserted
 2c8 | 08/09/2013 | 11:23:09 | System Boot Initiated | Initiated by warm reset | Asserted
 2c9 | 08/09/2013 | 11:23:09 | System Firmware Progress | Memory initialization | Asserted
 2ca | 08/09/2013 | 11:23:10 | System Firmware Progress | Primary CPU initialization | Asserted
 2cb | 08/09/2013 | 11:23:53 | System Firmware Progress | Management controller initialization | Asserted
 2cc | 08/09/2013 | 11:23:53 | System Firmware Progress | Secondary CPU Initialization | Asserted
 2cd | 08/09/2013 | 11:24:03 | System Firmware Progress | Video initialization | Asserted
 2ce | 08/09/2013 | 11:24:09 | System Firmware Progress | Keyboard controller initialization | Asserted
 2cf | 08/09/2013 | 11:24:21 | System Firmware Progress | Option ROM initialization | Asserted
 2d0 | 08/09/2013 | 11:24:25 | System Firmware Progress | Option ROM initialization | Asserted
 2d1 | 08/09/2013 | 11:24:42 | System Firmware Progress | System boot initiated | Asserted
 2d2 | 08/14/2013 | 19:06:10 | System Boot Initiated | Initiated by warm reset | Asserted
 2d3 | 08/14/2013 | 19:06:10 | System Firmware Progress | Memory initialization | Asserted
 2d4 | 08/14/2013 | 19:06:10 | System Firmware Progress | Primary CPU initialization | Asserted
 2d5 | 08/14/2013 | 19:06:49 | System Firmware Progress | Management controller initialization | Asserted
 2d6 | 08/14/2013 | 19:06:49 | System Firmware Progress | Secondary CPU Initialization | Asserted
 2d7 | 08/14/2013 | 19:06:59 | System Firmware Progress | Video initialization | Asserted
 2d8 | 08/14/2013 | 19:07:06 | System Firmware Progress | Keyboard controller initialization | Asserted
 2d9 | 08/14/2013 | 19:07:18 | System Firmware Progress | Option ROM initialization | Asserted
 2da | 08/14/2013 | 19:07:21 | System Firmware Progress | Option ROM initialization | Asserted
 2db | 08/14/2013 | 19:07:38 | System Firmware Progress | System boot initiated | Asserted
 2dc | 08/24/2013 | 19:12:41 | System ACPI Power State #0x26 | S0/G0: working | Deasserted
 2dd | 08/24/2013 | 19:12:41 | System ACPI Power State #0x26 | S5/G2: soft-off | Asserted
 2de | 08/24/2013 | 19:18:24 | Voltage #0x6d | Lower Critical going low 
 2df | 08/24/2013 | 19:18:29 | Voltage #0x6d | Lower Non-recoverable going low 
 2e0 | 08/24/2013 | 22:06:44 | System Boot Initiated | Initiated by hard reset | Asserted
 2e1 | 08/24/2013 | 22:06:44 | System Firmware Progress | Memory initialization | Asserted
 2e2 | 08/24/2013 | 22:06:44 | System Firmware Progress | Primary CPU initialization | Asserted
 2e3 | 08/24/2013 | 22:26:32 | Button | Power Button pressed | Asserted
 2e4 | 08/24/2013 | 22:26:34 | System Boot Initiated | Initiated by hard reset | Asserted
 2e5 | 08/24/2013 | 22:26:34 | System Firmware Progress | Memory initialization | Asserted
 2e6 | 08/24/2013 | 22:26:34 | System Firmware Progress | Primary CPU initialization | Asserted
 2e7 | 08/24/2013 | 22:26:36 | System Boot Initiated | Initiated by warm reset | Asserted
 2e8 | 08/24/2013 | 22:26:36 | System Firmware Progress | Memory initialization | Asserted
 2e9 | 08/24/2013 | 22:26:37 | System Firmware Progress | Primary CPU initialization | Asserted
 2ea | 08/24/2013 | 22:26:38 | System Boot Initiated | Initiated by hard reset | Asserted
 2eb | 08/24/2013 | 22:26:38 | System Firmware Progress | Memory initialization | Asserted
 2ec | 08/24/2013 | 22:26:38 | System Firmware Progress | Primary CPU initialization | Asserted
 2ed | 08/24/2013 | 22:26:41 | System Boot Initiated | Initiated by warm reset | Asserted
 2ee | 08/24/2013 | 22:26:41 | System Firmware Progress | Memory initialization | Asserted
 2ef | 08/24/2013 | 22:26:41 | System Firmware Progress | Primary CPU initialization | Asserted
 2f0 | 08/24/2013 | 22:26:42 | System ACPI Power State #0x26 | S0/G0: working | Asserted
 2f1 | 08/24/2013 | 22:26:42 | System ACPI Power State #0x26 | S5/G2: soft-off | Deasserted
 2f2 | 08/24/2013 | 22:27:17 | System Firmware Progress | Management controller initialization | Asserted
 2f3 | 08/24/2013 | 22:27:18 | System Firmware Progress | Secondary CPU Initialization | Asserted
 2f4 | 08/24/2013 | 22:27:32 | System Firmware Progress | Video initialization | Asserted
 2f5 | 08/24/2013 | 22:27:39 | System Firmware Progress | Keyboard controller initialization | Asserted
 2f6 | 08/24/2013 | 22:27:50 | System Firmware Progress | Option ROM initialization | Asserted
 2f7 | 08/24/2013 | 22:27:54 | System Firmware Progress | Option ROM initialization | Asserted
 2f8 | 08/24/2013 | 22:28:11 | System Firmware Progress | System boot initiated | Asserted
 2f9 | 08/24/2013 | 23:49:53 | System Boot Initiated | Initiated by warm reset | Asserted
 2fa | 08/24/2013 | 23:49:53 | System Firmware Progress | Memory initialization | Asserted
 2fb | 08/24/2013 | 23:49:53 | System Firmware Progress | Primary CPU initialization | Asserted
 2fc | 08/24/2013 | 23:50:30 | System Firmware Progress | Management controller initialization | Asserted
 2fd | 08/24/2013 | 23:50:30 | System Firmware Progress | Secondary CPU Initialization | Asserted
 2fe | 08/24/2013 | 23:50:40 | System Firmware Progress | Video initialization | Asserted
 2ff | 08/24/2013 | 23:50:46 | System Firmware Progress | Keyboard controller initialization | Asserted
 300 | 08/24/2013 | 23:50:58 | System Firmware Progress | Option ROM initialization | Asserted
 301 | 08/24/2013 | 23:51:01 | System Firmware Progress | Option ROM initialization | Asserted
 302 | 08/24/2013 | 23:51:19 | System Firmware Progress | System boot initiated | Asserted
 303 | 09/06/2013 | 13:17:10 | System Boot Initiated | Initiated by warm reset | Asserted
 304 | 09/06/2013 | 13:17:10 | System Firmware Progress | Memory initialization | Asserted
 305 | 09/06/2013 | 13:17:10 | System Firmware Progress | Primary CPU initialization | Asserted
 306 | 09/06/2013 | 13:17:47 | System Firmware Progress | Management controller initialization | Asserted
 307 | 09/06/2013 | 13:17:47 | System Firmware Progress | Secondary CPU Initialization | Asserted
 308 | 09/06/2013 | 13:17:57 | System Firmware Progress | Video initialization | Asserted
 309 | 09/06/2013 | 13:18:03 | System Firmware Progress | Keyboard controller initialization | Asserted
 30a | 09/06/2013 | 13:18:15 | System Firmware Progress | Option ROM initialization | Asserted
 30b | 09/06/2013 | 13:18:18 | System Firmware Progress | Option ROM initialization | Asserted
 30c | 09/06/2013 | 13:18:36 | System Firmware Progress | System boot initiated | Asserted
 30d | 09/06/2013 | 19:38:19 | System Boot Initiated | Initiated by warm reset | Asserted
 30e | 09/06/2013 | 19:38:19 | System Firmware Progress | Memory initialization | Asserted
 30f | 09/06/2013 | 19:38:19 | System Firmware Progress | Primary CPU initialization | Asserted
 310 | 09/06/2013 | 19:38:56 | System Firmware Progress | Management controller initialization | Asserted
 311 | 09/06/2013 | 19:38:56 | System Firmware Progress | Secondary CPU Initialization | Asserted
 312 | 09/06/2013 | 19:39:05 | System Firmware Progress | Video initialization | Asserted
 313 | 09/06/2013 | 19:39:12 | System Firmware Progress | Keyboard controller initialization | Asserted
 314 | 09/06/2013 | 19:39:24 | System Firmware Progress | Option ROM initialization | Asserted
 315 | 09/06/2013 | 19:39:27 | System Firmware Progress | Option ROM initialization | Asserted
 316 | 09/06/2013 | 19:39:44 | System Firmware Progress | System boot initiated | Asserted
