   1 | 12/13/2011 | 02:00:32 | System ACPI Power State #0x26 | S5/G2: soft-off | Asserted
 13e | 05/02/2012 | 19:27:55 | System Firmware Progress | Management controller initialization | Asserted
 13f | 05/02/2012 | 19:27:55 | System Firmware Progress | Secondary CPU Initialization | Asserted
 140 | 05/02/2012 | 19:28:04 | System Firmware Progress | Video initialization | Asserted
 141 | 05/02/2012 | 19:28:11 | System Firmware Progress | Keyboard controller initialization | Asserted
 142 | 05/02/2012 | 19:28:23 | System Firmware Progress | Option ROM initialization | Asserted
 143 | 05/02/2012 | 19:28:26 | System Firmware Progress | Option ROM initialization | Asserted
 144 | 05/02/2012 | 19:28:45 | System Firmware Progress | System boot initiated | Asserted
 145 | 05/02/2012 | 19:38:20 | System Boot Initiated | Initiated by warm reset | Asserted
 146 | 05/02/2012 | 19:38:21 | System Firmware Progress | Memory initialization | Asserted
 147 | 05/02/2012 | 19:38:21 | System Firmware Progress | Primary CPU initialization | Asserted
 148 | 05/02/2012 | 19:38:59 | System Firmware Progress | Management controller initialization | Asserted
 149 | 05/02/2012 | 19:38:59 | System Firmware Progress | Secondary CPU Initialization | Asserted
 14a | 05/02/2012 | 19:39:09 | System Firmware Progress | Video initialization | Asserted
 14b | 05/02/2012 | 19:39:15 | System Firmware Progress | Keyboard controller initialization | Asserted
 14c | 05/02/2012 | 19:39:27 | System Firmware Progress | Option ROM initialization | Asserted
 14d | 05/02/2012 | 19:39:30 | System Firmware Progress | Option ROM initialization | Asserted
 14e | 05/02/2012 | 19:39:49 | System Firmware Progress | System boot initiated | Asserted
 14f | 10/09/2012 | 11:41:30 | System Boot Initiated | Initiated by warm reset | Asserted
 150 | 10/09/2012 | 11:41:30 | System Firmware Progress | Memory initialization | Asserted
 151 | 10/09/2012 | 11:41:30 | System Firmware Progress | Primary CPU initialization | Asserted
 152 | 10/09/2012 | 11:42:08 | System Firmware Progress | Management controller initialization | Asserted
 153 | 10/09/2012 | 11:42:08 | System Firmware Progress | Secondary CPU Initialization | Asserted
 154 | 10/09/2012 | 11:42:17 | System Firmware Progress | Video initialization | Asserted
 155 | 10/09/2012 | 11:42:24 | System Firmware Progress | Keyboard controller initialization | Asserted
 156 | 10/09/2012 | 11:42:36 | System Firmware Progress | Option ROM initialization | Asserted
 157 | 10/09/2012 | 11:42:39 | System Firmware Progress | Option ROM initialization | Asserted
 158 | 10/09/2012 | 11:42:58 | System Firmware Progress | System boot initiated | Asserted
 159 | 11/06/2012 | 13:01:14 | System Boot Initiated | Initiated by warm reset | Asserted
 15a | 11/06/2012 | 13:01:14 | System Firmware Progress | Memory initialization | Asserted
 15b | 11/06/2012 | 13:01:14 | System Firmware Progress | Primary CPU initialization | Asserted
 15c | 11/06/2012 | 13:01:52 | System Firmware Progress | Management controller initialization | Asserted
 15d | 11/06/2012 | 13:01:52 | System Firmware Progress | Secondary CPU Initialization | Asserted
 15e | 11/06/2012 | 13:02:02 | System Firmware Progress | Video initialization | Asserted
 15f | 11/06/2012 | 13:02:08 | System Firmware Progress | Keyboard controller initialization | Asserted
 160 | 11/06/2012 | 13:02:20 | System Firmware Progress | Option ROM initialization | Asserted
 161 | 11/06/2012 | 13:02:24 | System Firmware Progress | Option ROM initialization | Asserted
 162 | 11/06/2012 | 13:02:42 | System Firmware Progress | System boot initiated | Asserted
 163 | 12/12/2012 | 10:04:39 | System Boot Initiated | Initiated by warm reset | Asserted
 164 | 12/12/2012 | 10:04:39 | System Firmware Progress | Memory initialization | Asserted
 165 | 12/12/2012 | 10:04:39 | System Firmware Progress | Primary CPU initialization | Asserted
 166 | 12/12/2012 | 10:05:18 | System Firmware Progress | Management controller initialization | Asserted
 167 | 12/12/2012 | 10:05:18 | System Firmware Progress | Secondary CPU Initialization | Asserted
 168 | 12/12/2012 | 10:05:27 | System Firmware Progress | Video initialization | Asserted
 169 | 12/12/2012 | 10:05:34 | System Firmware Progress | Keyboard controller initialization | Asserted
 16a | 12/12/2012 | 10:05:46 | System Firmware Progress | Option ROM initialization | Asserted
 16b | 12/12/2012 | 10:05:49 | System Firmware Progress | Option ROM initialization | Asserted
 16c | 12/12/2012 | 10:06:08 | System Firmware Progress | System boot initiated | Asserted
 16d | 02/06/2013 | 08:12:09 | System Boot Initiated | Initiated by warm reset | Asserted
 16e | 02/06/2013 | 08:12:09 | System Firmware Progress | Memory initialization | Asserted
 16f | 02/06/2013 | 08:12:09 | System Firmware Progress | Primary CPU initialization | Asserted
 170 | 02/06/2013 | 08:12:47 | System Firmware Progress | Management controller initialization | Asserted
 171 | 02/06/2013 | 08:12:47 | System Firmware Progress | Secondary CPU Initialization | Asserted
 172 | 02/06/2013 | 08:12:57 | System Firmware Progress | Video initialization | Asserted
 173 | 02/06/2013 | 08:13:04 | System Firmware Progress | Keyboard controller initialization | Asserted
 174 | 02/06/2013 | 08:13:15 | System Firmware Progress | Option ROM initialization | Asserted
 175 | 02/06/2013 | 08:13:19 | System Firmware Progress | Option ROM initialization | Asserted
 176 | 02/06/2013 | 08:13:37 | System Firmware Progress | System boot initiated | Asserted
 177 | 02/06/2013 | 08:40:26 | System Boot Initiated | Initiated by warm reset | Asserted
 178 | 02/06/2013 | 08:40:27 | System Firmware Progress | Memory initialization | Asserted
 179 | 02/06/2013 | 08:40:27 | System Firmware Progress | Primary CPU initialization | Asserted
 17a | 02/06/2013 | 08:41:04 | System Firmware Progress | Management controller initialization | Asserted
 17b | 02/06/2013 | 08:41:05 | System Firmware Progress | Secondary CPU Initialization | Asserted
 17c | 02/06/2013 | 08:41:14 | System Firmware Progress | Video initialization | Asserted
 17d | 02/06/2013 | 08:41:21 | System Firmware Progress | Keyboard controller initialization | Asserted
 17e | 02/06/2013 | 08:41:33 | System Firmware Progress | Option ROM initialization | Asserted
 17f | 02/06/2013 | 08:41:36 | System Firmware Progress | Option ROM initialization | Asserted
 180 | 02/06/2013 | 08:41:55 | System Firmware Progress | System boot initiated | Asserted
 181 | 02/06/2013 | 23:13:52 | System Boot Initiated | Initiated by warm reset | Asserted
 182 | 02/06/2013 | 23:13:52 | System Firmware Progress | Memory initialization | Asserted
 183 | 02/06/2013 | 23:13:52 | System Firmware Progress | Primary CPU initialization | Asserted
 184 | 02/06/2013 | 23:14:30 | System Firmware Progress | Management controller initialization | Asserted
 185 | 02/06/2013 | 23:14:30 | System Firmware Progress | Secondary CPU Initialization | Asserted
 186 | 02/06/2013 | 23:14:39 | System Firmware Progress | Video initialization | Asserted
 187 | 02/06/2013 | 23:14:46 | System Firmware Progress | Keyboard controller initialization | Asserted
 188 | 02/06/2013 | 23:14:58 | System Firmware Progress | Option ROM initialization | Asserted
 189 | 02/06/2013 | 23:15:01 | System Firmware Progress | Option ROM initialization | Asserted
 18a | 02/06/2013 | 23:15:20 | System Firmware Progress | System boot initiated | Asserted
 18b | 03/06/2013 | 14:04:04 | System Boot Initiated | Initiated by warm reset | Asserted
 18c | 03/06/2013 | 14:04:04 | System Firmware Progress | Memory initialization | Asserted
 18d | 03/06/2013 | 14:04:04 | System Firmware Progress | Primary CPU initialization | Asserted
 18e | 03/06/2013 | 14:04:43 | System Firmware Progress | Management controller initialization | Asserted
 18f | 03/06/2013 | 14:04:43 | System Firmware Progress | Secondary CPU Initialization | Asserted
 190 | 03/06/2013 | 14:04:52 | System Firmware Progress | Video initialization | Asserted
 191 | 03/06/2013 | 14:04:59 | System Firmware Progress | Keyboard controller initialization | Asserted
 192 | 03/06/2013 | 14:05:11 | System Firmware Progress | Option ROM initialization | Asserted
 193 | 03/06/2013 | 14:05:14 | System Firmware Progress | Option ROM initialization | Asserted
 194 | 03/06/2013 | 14:05:33 | System Firmware Progress | System boot initiated | Asserted
 195 | 03/06/2013 | 19:35:48 | System Boot Initiated | Initiated by warm reset | Asserted
 196 | 03/06/2013 | 19:35:48 | System Firmware Progress | Memory initialization | Asserted
 197 | 03/06/2013 | 19:35:48 | System Firmware Progress | Primary CPU initialization | Asserted
 198 | 03/06/2013 | 19:36:26 | System Firmware Progress | Management controller initialization | Asserted
 199 | 03/06/2013 | 19:36:26 | System Firmware Progress | Secondary CPU Initialization | Asserted
 19a | 03/06/2013 | 19:36:35 | System Firmware Progress | Video initialization | Asserted
 19b | 03/06/2013 | 19:36:42 | System Firmware Progress | Keyboard controller initialization | Asserted
 19c | 03/06/2013 | 19:36:54 | System Firmware Progress | Option ROM initialization | Asserted
 19d | 03/06/2013 | 19:36:57 | System Firmware Progress | Option ROM initialization | Asserted
 19e | 03/06/2013 | 19:37:16 | System Firmware Progress | System boot initiated | Asserted
 19f | 03/06/2013 | 19:51:45 | System Boot Initiated | Initiated by warm reset | Asserted
 1a0 | 03/06/2013 | 19:51:45 | System Firmware Progress | Memory initialization | Asserted
 1a1 | 03/06/2013 | 19:51:45 | System Firmware Progress | Primary CPU initialization | Asserted
 1a2 | 03/06/2013 | 19:52:24 | System Firmware Progress | Management controller initialization | Asserted
 1a3 | 03/06/2013 | 19:52:24 | System Firmware Progress | Secondary CPU Initialization | Asserted
 1a4 | 03/06/2013 | 19:52:33 | System Firmware Progress | Video initialization | Asserted
 1a5 | 03/06/2013 | 19:52:40 | System Firmware Progress | Keyboard controller initialization | Asserted
 1a6 | 03/06/2013 | 19:52:52 | System Firmware Progress | Option ROM initialization | Asserted
 1a7 | 03/06/2013 | 19:52:55 | System Firmware Progress | Option ROM initialization | Asserted
 1a8 | 03/06/2013 | 19:53:14 | System Firmware Progress | System boot initiated | Asserted
 1a9 | 03/07/2013 | 12:04:03 | System Boot Initiated | Initiated by warm reset | Asserted
 1aa | 03/07/2013 | 12:04:03 | System Firmware Progress | Memory initialization | Asserted
 1ab | 03/07/2013 | 12:04:03 | System Firmware Progress | Primary CPU initialization | Asserted
 1ac | 03/07/2013 | 12:04:48 | System Firmware Progress | Management controller initialization | Asserted
 1ad | 03/07/2013 | 12:04:49 | System Firmware Progress | Secondary CPU Initialization | Asserted
 1ae | 03/07/2013 | 12:04:58 | System Firmware Progress | Video initialization | Asserted
 1af | 03/07/2013 | 12:05:05 | System Firmware Progress | Keyboard controller initialization | Asserted
 1b0 | 03/07/2013 | 12:05:17 | System Firmware Progress | Option ROM initialization | Asserted
 1b1 | 03/07/2013 | 12:05:20 | System Firmware Progress | Option ROM initialization | Asserted
 1b2 | 03/07/2013 | 12:05:37 | System Firmware Progress | System boot initiated | Asserted
 1b3 | 03/07/2013 | 22:01:51 | System Boot Initiated | Initiated by warm reset | Asserted
 1b4 | 03/07/2013 | 22:01:51 | System Firmware Progress | Memory initialization | Asserted
 1b5 | 03/07/2013 | 22:01:51 | System Firmware Progress | Primary CPU initialization | Asserted
 1b6 | 03/07/2013 | 22:02:29 | System Firmware Progress | Management controller initialization | Asserted
 1b7 | 03/07/2013 | 22:02:29 | System Firmware Progress | Secondary CPU Initialization | Asserted
 1b8 | 03/07/2013 | 22:02:39 | System Firmware Progress | Video initialization | Asserted
 1b9 | 03/07/2013 | 22:02:45 | System Firmware Progress | Keyboard controller initialization | Asserted
 1ba | 03/07/2013 | 22:02:57 | System Firmware Progress | Option ROM initialization | Asserted
 1bb | 03/07/2013 | 22:03:00 | System Firmware Progress | Option ROM initialization | Asserted
 1bc | 03/07/2013 | 22:03:18 | System Firmware Progress | System boot initiated | Asserted
 1bd | 04/06/2013 | 02:10:37 | System Boot Initiated | Initiated by warm reset | Asserted
 1be | 04/06/2013 | 02:10:37 | System Firmware Progress | Memory initialization | Asserted
 1bf | 04/06/2013 | 02:10:37 | System Firmware Progress | Primary CPU initialization | Asserted
 1c0 | 04/06/2013 | 02:11:19 | System Firmware Progress | Management controller initialization | Asserted
 1c1 | 04/06/2013 | 02:11:19 | System Firmware Progress | Secondary CPU Initialization | Asserted
 1c2 | 04/06/2013 | 02:11:29 | System Firmware Progress | Video initialization | Asserted
 1c3 | 04/06/2013 | 02:11:36 | System Firmware Progress | Keyboard controller initialization | Asserted
 1c4 | 04/06/2013 | 02:11:47 | System Firmware Progress | Option ROM initialization | Asserted
 1c5 | 04/06/2013 | 02:11:51 | System Firmware Progress | Option ROM initialization | Asserted
 1c6 | 04/06/2013 | 02:12:08 | System Firmware Progress | System boot initiated | Asserted
 1c7 | 04/06/2013 | 07:58:26 | System Boot Initiated | Initiated by warm reset | Asserted
 1c8 | 04/06/2013 | 07:58:26 | System Firmware Progress | Memory initialization | Asserted
 1c9 | 04/06/2013 | 07:58:26 | System Firmware Progress | Primary CPU initialization | Asserted
 1ca | 04/06/2013 | 07:59:08 | System Firmware Progress | Management controller initialization | Asserted
 1cb | 04/06/2013 | 07:59:08 | System Firmware Progress | Secondary CPU Initialization | Asserted
 1cc | 04/06/2013 | 07:59:18 | System Firmware Progress | Video initialization | Asserted
 1cd | 04/06/2013 | 07:59:25 | System Firmware Progress | Keyboard controller initialization | Asserted
 1ce | 04/06/2013 | 07:59:36 | System Firmware Progress | Option ROM initialization | Asserted
 1cf | 04/06/2013 | 07:59:40 | System Firmware Progress | Option ROM initialization | Asserted
 1d0 | 04/06/2013 | 07:59:57 | System Firmware Progress | System boot initiated | Asserted
 1d1 | 06/06/2013 | 14:11:27 | System Boot Initiated | Initiated by warm reset | Asserted
 1d2 | 06/06/2013 | 14:11:27 | System Firmware Progress | Memory initialization | Asserted
 1d3 | 06/06/2013 | 14:11:27 | System Firmware Progress | Primary CPU initialization | Asserted
 1d4 | 06/06/2013 | 14:12:06 | System Firmware Progress | Management controller initialization | Asserted
 1d5 | 06/06/2013 | 14:12:06 | System Firmware Progress | Secondary CPU Initialization | Asserted
 1d6 | 06/06/2013 | 14:12:15 | System Firmware Progress | Video initialization | Asserted
 1d7 | 06/06/2013 | 14:12:22 | System Firmware Progress | Keyboard controller initialization | Asserted
 1d8 | 06/06/2013 | 14:12:34 | System Firmware Progress | Option ROM initialization | Asserted
 1d9 | 06/06/2013 | 14:12:37 | System Firmware Progress | Option ROM initialization | Asserted
 1da | 06/06/2013 | 14:12:54 | System Firmware Progress | System boot initiated | Asserted
 1db | 06/10/2013 | 09:39:45 | System Boot Initiated | Initiated by warm reset | Asserted
 1dc | 06/10/2013 | 09:39:45 | System Firmware Progress | Memory initialization | Asserted
 1dd | 06/10/2013 | 09:39:45 | System Firmware Progress | Primary CPU initialization | Asserted
 1de | 06/10/2013 | 09:40:23 | System Firmware Progress | Management controller initialization | Asserted
 1df | 06/10/2013 | 09:40:23 | System Firmware Progress | Secondary CPU Initialization | Asserted
 1e0 | 06/10/2013 | 09:40:33 | System Firmware Progress | Video initialization | Asserted
 1e1 | 06/10/2013 | 09:40:40 | System Firmware Progress | Keyboard controller initialization | Asserted
 1e2 | 06/10/2013 | 09:40:52 | System Firmware Progress | Option ROM initialization | Asserted
 1e3 | 06/10/2013 | 09:40:55 | System Firmware Progress | Option ROM initialization | Asserted
 1e4 | 06/10/2013 | 09:41:12 | System Firmware Progress | System boot initiated | Asserted
 1e5 | 06/28/2013 | 13:41:40 | System Boot Initiated | Initiated by warm reset | Asserted
 1e6 | 06/28/2013 | 13:41:40 | System Firmware Progress | Memory initialization | Asserted
 1e7 | 06/28/2013 | 13:41:41 | System Firmware Progress | Primary CPU initialization | Asserted
 1e8 | 06/28/2013 | 13:42:19 | System Firmware Progress | Management controller initialization | Asserted
 1e9 | 06/28/2013 | 13:42:19 | System Firmware Progress | Secondary CPU Initialization | Asserted
 1ea | 06/28/2013 | 13:42:28 | System Firmware Progress | Video initialization | Asserted
 1eb | 06/28/2013 | 13:42:35 | System Firmware Progress | Keyboard controller initialization | Asserted
 1ec | 06/28/2013 | 13:42:47 | System Firmware Progress | Option ROM initialization | Asserted
 1ed | 06/28/2013 | 13:42:50 | System Firmware Progress | Option ROM initialization | Asserted
 1ee | 06/28/2013 | 13:43:07 | System Firmware Progress | System boot initiated | Asserted
 1ef | 06/28/2013 | 14:26:23 | System Boot Initiated | Initiated by warm reset | Asserted
 1f0 | 06/28/2013 | 14:26:24 | System Firmware Progress | Memory initialization | Asserted
 1f1 | 06/28/2013 | 14:26:24 | System Firmware Progress | Primary CPU initialization | Asserted
 1f2 | 06/28/2013 | 14:27:02 | System Firmware Progress | Management controller initialization | Asserted
 1f3 | 06/28/2013 | 14:27:02 | System Firmware Progress | Secondary CPU Initialization | Asserted
 1f4 | 06/28/2013 | 14:27:11 | System Firmware Progress | Video initialization | Asserted
 1f5 | 06/28/2013 | 14:27:18 | System Firmware Progress | Keyboard controller initialization | Asserted
 1f6 | 06/28/2013 | 14:27:30 | System Firmware Progress | Option ROM initialization | Asserted
 1f7 | 06/28/2013 | 14:27:33 | System Firmware Progress | Option ROM initialization | Asserted
 1f8 | 06/28/2013 | 14:27:50 | System Firmware Progress | System boot initiated | Asserted
 1f9 | 07/06/2013 | 07:33:56 | System Boot Initiated | Initiated by warm reset | Asserted
 1fa | 07/06/2013 | 07:33:57 | System Firmware Progress | Memory initialization | Asserted
 1fb | 07/06/2013 | 07:33:57 | System Firmware Progress | Primary CPU initialization | Asserted
 1fc | 07/06/2013 | 07:34:36 | System Firmware Progress | Management controller initialization | Asserted
 1fd | 07/06/2013 | 07:34:36 | System Firmware Progress | Secondary CPU Initialization | Asserted
 1fe | 07/06/2013 | 07:34:46 | System Firmware Progress | Video initialization | Asserted
 1ff | 07/06/2013 | 07:34:52 | System Firmware Progress | Keyboard controller initialization | Asserted
 200 | 07/06/2013 | 07:35:04 | System Firmware Progress | Option ROM initialization | Asserted
 201 | 07/06/2013 | 07:35:08 | System Firmware Progress | Option ROM initialization | Asserted
 202 | 07/06/2013 | 07:35:26 | System Firmware Progress | System boot initiated | Asserted
 203 | 08/06/2013 | 16:26:25 | System ACPI Power State #0x26 | S0/G0: working | Deasserted
 204 | 08/06/2013 | 16:26:25 | System ACPI Power State #0x26 | S5/G2: soft-off | Asserted
 205 | 08/06/2013 | 17:10:16 | System Boot Initiated | System Restart | Asserted
 206 | 08/06/2013 | 17:10:17 | System Boot Initiated | Initiated by hard reset | Asserted
 207 | 08/06/2013 | 17:10:17 | System Firmware Progress | Memory initialization | Asserted
 208 | 08/06/2013 | 17:10:17 | System Firmware Progress | Primary CPU initialization | Asserted
 209 | 08/06/2013 | 17:10:19 | System Boot Initiated | Initiated by warm reset | Asserted
 20a | 08/06/2013 | 17:10:19 | System Firmware Progress | Memory initialization | Asserted
 20b | 08/06/2013 | 17:10:20 | System Firmware Progress | Primary CPU initialization | Asserted
 20c | 08/06/2013 | 17:10:21 | System Boot Initiated | Initiated by warm reset | Asserted
 20d | 08/06/2013 | 17:10:21 | System Firmware Progress | Memory initialization | Asserted
 20e | 08/06/2013 | 17:10:21 | System Firmware Progress | Primary CPU initialization | Asserted
 20f | 08/06/2013 | 17:10:27 | System ACPI Power State #0x26 | S0/G0: working | Asserted
 210 | 08/06/2013 | 17:10:27 | System ACPI Power State #0x26 | S5/G2: soft-off | Deasserted
 211 | 08/06/2013 | 17:10:59 | System Firmware Progress | Management controller initialization | Asserted
 212 | 08/06/2013 | 17:10:59 | System Firmware Progress | Secondary CPU Initialization | Asserted
 213 | 08/06/2013 | 17:11:09 | System Firmware Progress | Video initialization | Asserted
 214 | 08/06/2013 | 17:11:16 | System Firmware Progress | Keyboard controller initialization | Asserted
 215 | 08/06/2013 | 17:11:28 | System Firmware Progress | Option ROM initialization | Asserted
 216 | 08/06/2013 | 17:11:31 | System Firmware Progress | Option ROM initialization | Asserted
 217 | 08/06/2013 | 17:11:48 | System Firmware Progress | System boot initiated | Asserted
 218 | 08/09/2013 | 11:20:03 | System Boot Initiated | Initiated by warm reset | Asserted
 219 | 08/09/2013 | 11:20:03 | System Firmware Progress | Memory initialization | Asserted
 21a | 08/09/2013 | 11:20:03 | System Firmware Progress | Primary CPU initialization | Asserted
 21b | 08/09/2013 | 11:20:41 | System Firmware Progress | Management controller initialization | Asserted
 21c | 08/09/2013 | 11:20:41 | System Firmware Progress | Secondary CPU Initialization | Asserted
 21d | 08/09/2013 | 11:20:51 | System Firmware Progress | Video initialization | Asserted
 21e | 08/09/2013 | 11:20:57 | System Firmware Progress | Keyboard controller initialization | Asserted
 21f | 08/09/2013 | 11:21:09 | System Firmware Progress | Option ROM initialization | Asserted
 220 | 08/09/2013 | 11:21:12 | System Firmware Progress | Option ROM initialization | Asserted
 221 | 08/09/2013 | 11:21:30 | System Firmware Progress | System boot initiated | Asserted
 222 | 08/14/2013 | 19:08:28 | System Boot Initiated | Initiated by warm reset | Asserted
 223 | 08/14/2013 | 19:08:29 | System Firmware Progress | Memory initialization | Asserted
 224 | 08/14/2013 | 19:08:29 | System Firmware Progress | Primary CPU initialization | Asserted
 225 | 08/14/2013 | 19:09:07 | System Firmware Progress | Management controller initialization | Asserted
 226 | 08/14/2013 | 19:09:07 | System Firmware Progress | Secondary CPU Initialization | Asserted
 227 | 08/14/2013 | 19:09:17 | System Firmware Progress | Video initialization | Asserted
 228 | 08/14/2013 | 19:09:24 | System Firmware Progress | Keyboard controller initialization | Asserted
 229 | 08/14/2013 | 19:09:36 | System Firmware Progress | Option ROM initialization | Asserted
 22a | 08/14/2013 | 19:09:39 | System Firmware Progress | Option ROM initialization | Asserted
 22b | 08/14/2013 | 19:09:56 | System Firmware Progress | System boot initiated | Asserted
 22c | 08/24/2013 | 19:15:40 | System ACPI Power State #0x26 | S0/G0: working | Deasserted
 22d | 08/24/2013 | 19:15:40 | System ACPI Power State #0x26 | S5/G2: soft-off | Asserted
 22e | 08/24/2013 | 19:20:56 | Voltage #0x6d | Lower Critical going low 
 22f | 08/24/2013 | 19:21:01 | Voltage #0x6d | Lower Non-recoverable going low 
 230 | 08/24/2013 | 22:09:18 | System Boot Initiated | Initiated by hard reset | Asserted
 231 | 08/24/2013 | 22:09:18 | System Firmware Progress | Memory initialization | Asserted
 232 | 08/24/2013 | 22:09:18 | System Firmware Progress | Primary CPU initialization | Asserted
 233 | 08/24/2013 | 22:40:59 | Button | Power Button pressed | Asserted
 234 | 08/24/2013 | 22:41:00 | System Boot Initiated | Initiated by hard reset | Asserted
 235 | 08/24/2013 | 22:41:01 | System Firmware Progress | Memory initialization | Asserted
 236 | 08/24/2013 | 22:41:01 | System Firmware Progress | Primary CPU initialization | Asserted
 237 | 08/24/2013 | 22:41:03 | System Boot Initiated | Initiated by warm reset | Asserted
 238 | 08/24/2013 | 22:41:03 | System Firmware Progress | Memory initialization | Asserted
 239 | 08/24/2013 | 22:41:03 | System Firmware Progress | Primary CPU initialization | Asserted
 23a | 08/24/2013 | 22:41:05 | System Boot Initiated | Initiated by hard reset | Asserted
 23b | 08/24/2013 | 22:41:05 | System Firmware Progress | Memory initialization | Asserted
 23c | 08/24/2013 | 22:41:05 | System Firmware Progress | Primary CPU initialization | Asserted
 23d | 08/24/2013 | 22:41:06 | System ACPI Power State #0x26 | S0/G0: working | Asserted
 23e | 08/24/2013 | 22:41:06 | System ACPI Power State #0x26 | S5/G2: soft-off | Deasserted
 23f | 08/24/2013 | 22:41:07 | System Boot Initiated | Initiated by warm reset | Asserted
 240 | 08/24/2013 | 22:41:07 | System Firmware Progress | Memory initialization | Asserted
 241 | 08/24/2013 | 22:41:08 | System Firmware Progress | Primary CPU initialization | Asserted
 242 | 08/24/2013 | 22:41:49 | System Firmware Progress | Management controller initialization | Asserted
 243 | 08/24/2013 | 22:41:50 | System Firmware Progress | Secondary CPU Initialization | Asserted
 244 | 08/24/2013 | 22:42:05 | System Firmware Progress | Video initialization | Asserted
 245 | 08/24/2013 | 22:42:11 | System Firmware Progress | Keyboard controller initialization | Asserted
 246 | 08/24/2013 | 22:42:23 | System Firmware Progress | Option ROM initialization | Asserted
 247 | 08/24/2013 | 22:42:27 | System Firmware Progress | Option ROM initialization | Asserted
 248 | 08/24/2013 | 22:42:44 | System Firmware Progress | System boot initiated | Asserted
 249 | 08/24/2013 | 23:53:21 | System Boot Initiated | Initiated by warm reset | Asserted
 24a | 08/24/2013 | 23:53:21 | System Firmware Progress | Memory initialization | Asserted
 24b | 08/24/2013 | 23:53:21 | System Firmware Progress | Primary CPU initialization | Asserted
 24c | 08/24/2013 | 23:53:59 | System Firmware Progress | Management controller initialization | Asserted
 24d | 08/24/2013 | 23:53:59 | System Firmware Progress | Secondary CPU Initialization | Asserted
 24e | 08/24/2013 | 23:54:09 | System Firmware Progress | Video initialization | Asserted
 24f | 08/24/2013 | 23:54:16 | System Firmware Progress | Keyboard controller initialization | Asserted
 250 | 08/24/2013 | 23:54:27 | System Firmware Progress | Option ROM initialization | Asserted
 251 | 08/24/2013 | 23:54:31 | System Firmware Progress | Option ROM initialization | Asserted
 252 | 08/24/2013 | 23:54:48 | System Firmware Progress | System boot initiated | Asserted
 253 | 09/06/2013 | 13:20:23 | System Boot Initiated | Initiated by warm reset | Asserted
 254 | 09/06/2013 | 13:20:23 | System Firmware Progress | Memory initialization | Asserted
 255 | 09/06/2013 | 13:20:23 | System Firmware Progress | Primary CPU initialization | Asserted
 256 | 09/06/2013 | 13:21:01 | System Firmware Progress | Management controller initialization | Asserted
 257 | 09/06/2013 | 13:21:02 | System Firmware Progress | Secondary CPU Initialization | Asserted
 258 | 09/06/2013 | 13:21:11 | System Firmware Progress | Video initialization | Asserted
 259 | 09/06/2013 | 13:21:18 | System Firmware Progress | Keyboard controller initialization | Asserted
 25a | 09/06/2013 | 13:21:30 | System Firmware Progress | Option ROM initialization | Asserted
 25b | 09/06/2013 | 13:21:33 | System Firmware Progress | Option ROM initialization | Asserted
 25c | 09/06/2013 | 13:21:50 | System Firmware Progress | System boot initiated | Asserted
 25d | 09/06/2013 | 19:38:52 | System Boot Initiated | Initiated by warm reset | Asserted
 25e | 09/06/2013 | 19:38:52 | System Firmware Progress | Memory initialization | Asserted
 25f | 09/06/2013 | 19:38:52 | System Firmware Progress | Primary CPU initialization | Asserted
 260 | 09/06/2013 | 19:39:30 | System Firmware Progress | Management controller initialization | Asserted
 261 | 09/06/2013 | 19:39:30 | System Firmware Progress | Secondary CPU Initialization | Asserted
 262 | 09/06/2013 | 19:39:40 | System Firmware Progress | Video initialization | Asserted
 263 | 09/06/2013 | 19:39:46 | System Firmware Progress | Keyboard controller initialization | Asserted
 264 | 09/06/2013 | 19:39:58 | System Firmware Progress | Option ROM initialization | Asserted
 265 | 09/06/2013 | 19:40:01 | System Firmware Progress | Option ROM initialization | Asserted
 266 | 09/06/2013 | 19:40:19 | System Firmware Progress | System boot initiated | Asserted
